fg3a_per_fga_pct,Yyy,vorp,ws_per_48,pos,player,team_id,ows,tov_pct,ts_pct,stl_pct,drb_pct,blk_pct,Xxx,per,orb_pct,dws,season,usg_pct,link,ast_pct,obpm,fta_per_fga_pct,bpm,g,age,dbpm,pseudo,mp,trb_pct,ws
.000,,-0.1,.087,SF,Lance Thomas,NOH,1.0,9.6,.565,0.9,13.3,0.9,,10.1,8.0,0.2,12/13,10.5,t/thomala01.html,4.0,-1.5,.557,-2.7,59,24,-1.1,thomala01,646,10.6,1.2
.000,,0.0,.133,PF,Malcolm Thomas,TOT,0.1,18.2,.555,1.9,21.6,2.7,,13.8,10.0,0.1,12/13,13.2,t/thomama01.html,10.3,-2.7,.800,-0.5,12,24,2.2,thomama01,57,15.9,0.2
.000,,0.0,.077,PF,Malcolm Thomas,GSW,0.0,26.6,.543,0.0,25.4,3.7,,8.8,0.0,0.0,12/13,8.0,t/thomama01.html,12.1,-6.3,4.000,-4.0,5,24,2.3,thomama01,21,13.1,0.0
.000,,0.0,.166,PF,Malcolm Thomas,CHI,0.1,15.7,.558,3.0,19.4,2.1,,16.7,15.8,0.1,12/13,16.3,t/thomama01.html,9.3,-0.6,.444,1.5,7,24,2.1,thomama01,36,17.5,0.1
.059,,-0.4,-0.025,PF,Tyrus Thomas,CHA,-0.4,10.2,.418,2.0,14.4,3.4,,9.6,4.9,0.2,12/13,21.1,t/thomaty01.html,9.1,-5.3,.228,-6.2,26,26,-0.9,thomaty01,360,9.5,-0.2
.004,,0.0,.075,PF,Jason Thompson,SAC,2.7,10.8,.533,1.1,19.5,2.1,,14.6,8.4,0.9,12/13,18.2,t/thompja02.html,6.0,-1.3,.277,-2.0,82,26,-0.7,thompja02,2285,13.8,3.6
.437,,1.4,.070,SG,Klay Thompson,GSW,1.7,11.0,.533,1.5,10.0,1.2,,12.7,1.2,2.6,12/13,21.8,t/thompkl01.html,10.1,0.4,.130,-0.1,82,22,-0.6,thompkl01,2936,5.7,4.3
.004,,1.0,.098,PF,Tristan Thompson,CLE,3.2,11.7,.516,1.2,22.1,2.2,,16.1,13.2,2.0,12/13,18.3,t/thomptr01.html,6.9,-0.7,.364,-0.5,82,21,0.1,thomptr01,2564,17.5,5.2
.490,,0.6,.089,SG,Marcus Thornton,SAC,3.1,7.6,.552,1.8,9.0,0.2,,16.3,3.2,0.1,12/13,23.1,t/thornma01.html,9.0,2.9,.163,-0.7,72,25,-3.6,thornma01,1726,6.0,3.2
.543,,-0.3,.035,PG,Jamaal Tinsley,UTA,-0.2,30.2,.467,2.8,9.5,0.9,,10.6,1.6,1.0,12/13,13.1,t/tinslja01.html,34.1,-2.0,.111,-3.0,66,34,-1.0,tinslja01,1221,5.5,0.9
.616,,-0.3,.059,SF,Anthony Tolliver,ATL,0.3,13.1,.531,0.8,14.5,1.0,,8.4,3.7,0.9,12/13,13.2,t/tollian01.html,4.8,-2.5,.236,-3.3,62,27,-0.8,tollian01,963,9.2,1.2
.158,,0.8,.074,SG,P.J. Tucker,PHO,1.8,12.2,.525,1.7,13.3,0.7,,11.6,7.7,1.2,12/13,12.8,t/tuckepj01.html,8.6,-0.9,.194,-0.4,79,27,0.5,tuckepj01,1910,10.4,2.9
.000,,0.3,.075,C,Ronny Turiaf,LAC,0.1,18.9,.485,1.4,17.9,4.2,,9.4,7.8,1.0,12/13,10.0,t/turiaro01.html,6.8,-3.5,.649,-0.5,65,30,2.9,turiaro01,701,12.9,1.1
.453,,-0.3,-0.116,SF,Hedo Turkoglu,ORL,-0.6,17.7,.288,1.9,13.2,0.4,,3.4,2.4,0.1,12/13,16.3,t/turkohe01.html,17.2,-6.6,.113,-7.3,11,33,-0.6,turkohe01,189,7.8,-0.5
.151,,-0.1,.035,SF,Evan Turner,PHI,-0.7,14.0,.478,1.3,18.5,0.5,,12.1,2.1,2.9,12/13,21.2,t/turneev01.html,19.7,-2.4,.198,-2.1,82,24,0.3,turneev01,2892,10.1,2.1
.000,,-0.2,-0.049,C,Jeremy Tyler,TOT,-0.2,18.4,.413,0.7,22.3,2.3,,6.2,10.0,0.1,12/13,21.5,t/tylerje01.html,2.3,-9.5,.250,-11.9,21,21,-2.4,tylerje01,68,16.3,-0.1
.000,,-0.2,-0.063,C,Jeremy Tyler,GSW,-0.2,18.4,.413,0.8,18.7,2.5,,6.1,10.8,0.1,12/13,23.2,t/tylerje01.html,2.5,-9.1,.250,-11.5,20,21,-2.4,tylerje01,63,14.9,-0.1
,,0.0,.122,C,Jeremy Tyler,ATL,0.0,,,0.0,67.7,0.0,,8.5,0.0,0.0,12/13,0.0,t/tylerje01.html,0.0,-13.8,,-16.4,1,21,-2.6,tylerje01,5,34.3,0.0
.004,,0.5,.098,C,Ekpe Udoh,MIL,1.1,11.8,.503,1.5,11.7,4.7,,12.0,8.9,1.5,12/13,12.1,u/udohek01.html,4.7,-2.8,.442,-0.5,76,25,2.4,udohek01,1312,10.3,2.7
.214,,-0.4,.071,SG-PG,Beno Udrih,TOT,1.5,17.2,.516,1.5,8.2,0.2,,14.2,2.5,0.7,12/13,19.3,u/udrihbe01.html,32.3,-0.5,.216,-3.2,66,30,-2.6,udrihbe01,1457,5.3,2.2
.206,,-0.3,.070,SG,Beno Udrih,MIL,0.6,17.3,.521,1.1,9.5,0.2,,13.6,2.5,0.4,12/13,18.5,u/udrihbe01.html,30.4,-1.0,.139,-3.6,39,30,-2.5,udrihbe01,719,5.8,1.1
.223,,-0.1,.073,PG,Beno Udrih,ORL,0.9,17.0,.512,1.8,7.0,0.1,,14.9,2.6,0.2,12/13,20.0,u/udrihbe01.html,34.2,0.0,.294,-2.8,27,30,-2.7,udrihbe01,738,4.8,1.1
.000,,0.6,.127,C,Jonas Valanciunas,TOR,2.5,17.4,.619,0.6,20.5,4.2,,15.6,9.6,1.5,12/13,16.9,v/valanjo01.html,5.0,-1.3,.505,-0.4,62,20,0.9,valanjo01,1482,14.9,3.9
.017,,1.5,.173,C,Anderson Varejao,CLE,2.2,11.6,.529,2.1,30.1,1.3,,21.7,16.9,1.1,12/13,18.7,v/varejan01.html,15.4,2.4,.353,4.6,25,30,2.2,varejan01,901,23.2,3.3
.000,,-0.1,-0.059,PF,Jarvis Varnado,TOT,-0.1,40.7,.457,0.9,14.0,2.8,,1.2,4.4,0.1,12/13,12.1,v/varnaja01.html,7.2,-8.2,.571,-6.9,13,24,1.3,varnaja01,58,9.4,-0.1
.000,,0.0,.083,PF,Jarvis Varnado,BOS,0.0,14.8,.521,2.9,12.7,0.0,,12.8,6.8,0.0,12/13,17.8,v/varnaja01.html,8.6,-3.6,1.000,-3.7,5,24,-0.1,varnaja01,18,9.8,0.0
.000,,-0.1,-0.122,PF,Jarvis Varnado,MIA,-0.1,62.5,.333,0.0,14.6,4.1,,-4.1,3.3,0.0,12/13,9.6,v/varnaja01.html,6.5,-10.2,.000,-8.3,8,24,1.9,varnaja01,40,9.2,-0.1
.240,,1.4,.067,PG,Greivis Vasquez,NOH,3.0,18.6,.502,1.3,13.3,0.2,,16.3,1.9,0.7,12/13,23.0,v/vasqugr01.html,44.9,2.0,.152,0.1,78,26,-2.0,vasqugr01,2685,7.5,3.8
.009,,-0.1,.059,PF,Jan Vesely,WAS,-0.1,17.1,.480,1.3,14.7,2.2,,7.6,7.9,0.8,12/13,12.0,v/veselja01.html,7.3,-4.4,.342,-2.5,51,22,1.9,veselja01,601,11.3,0.7
.558,,0.1,.069,PF,Charlie Villanueva,DET,0.4,7.4,.481,1.5,20.6,2.8,,14.0,5.1,1.1,12/13,21.9,v/villach01.html,8.4,-0.3,.106,-1.5,69,28,-1.2,villach01,1092,12.7,1.6
.003,,1.6,.106,C,Nikola Vucevic,ORL,2.8,13.0,.534,1.2,28.4,2.4,,17.8,12.0,2.9,12/13,19.3,v/vucevni01.html,9.3,-0.9,.142,0.4,77,22,1.4,vucevni01,2559,20.2,5.7
.060,,3.5,.192,SG,Dwyane Wade,MIA,6.1,13.2,.571,2.8,12.6,1.9,,24.0,4.7,3.5,12/13,29.5,w/wadedw01.html,26.6,2.8,.389,3.9,69,31,1.1,wadedw01,2391,8.9,9.6
.249,,-0.5,.026,SG,Dion Waiters,CLE,0.3,11.8,.492,1.7,8.8,0.7,,13.7,1.4,0.6,12/13,26.1,w/waitedi01.html,18.4,-0.5,.261,-3.2,61,21,-2.7,waitedi01,1756,4.9,0.9
.267,,2.5,.080,PG,Kemba Walker,CHA,3.7,12.4,.517,2.9,9.2,0.9,,18.8,2.3,1.1,12/13,25.6,w/walkeke02.html,31.2,3.2,.298,1.5,82,22,-1.7,walkeke02,2859,5.7,4.8
.061,,2.2,.134,PG,John Wall,WAS,2.2,15.3,.521,2.1,11.2,1.8,,20.8,2.4,2.2,12/13,29.3,w/walljo01.html,43.9,2.5,.416,3.4,49,22,0.9,walljo01,1602,6.8,4.5
.356,,2.0,.072,SF,Gerald Wallace,BRK,0.6,16.9,.490,2.5,14.3,1.7,,11.6,3.9,2.5,12/13,14.5,w/wallage01.html,13.3,-0.7,.415,1.9,69,30,2.6,wallage01,2076,9.1,3.1
.486,,-0.1,.101,C,Rasheed Wallace,NYK,0.1,6.2,.484,2.3,29.4,4.4,,16.7,4.2,0.6,12/13,25.4,w/wallara01.html,3.5,-2.3,.141,-3.2,21,38,-0.8,wallara01,296,16.4,0.6
.370,,0.2,.045,PF,Luke Walton,CLE,0.1,24.0,.453,2.5,15.2,1.2,,11.3,4.9,0.7,12/13,13.0,w/waltolu01.html,28.7,-1.8,.110,-1.3,50,32,0.5,waltolu01,857,9.8,0.8
.018,,-0.6,-0.001,PF,Hakim Warrick,TOT,-0.1,12.5,.476,1.4,16.4,1.0,,11.5,4.8,0.1,12/13,21.7,w/warriha01.html,8.9,-4.4,.533,-6.9,28,30,-2.5,warriha01,489,10.4,0.0
.000,,0.0,.353,PF,Hakim Warrick,NOH,0.0,0.0,.694,7.7,0.0,0.0,,28.8,0.0,0.0,12/13,19.1,w/warriha01.html,0.0,4.1,1.000,4.4,1,30,0.3,warriha01,7,0.0,0.1
.018,,-0.6,-0.007,PF,Hakim Warrick,CHA,-0.2,12.6,.473,1.3,16.6,1.0,,11.3,4.8,0.1,12/13,21.7,w/warriha01.html,9.0,-4.5,.528,-7.1,27,30,-2.6,warriha01,482,10.6,-0.1
.466,,1.2,.120,PG,C.J. Watson,BRK,2.5,12.1,.544,2.3,8.4,0.6,,13.9,2.9,1.3,12/13,17.2,w/watsocj01.html,17.2,1.6,.198,1.0,80,28,-0.5,watsocj01,1521,5.6,3.8
.233,,-0.5,.001,PG,Earl Watson,UTA,-0.6,34.5,.366,2.5,9.1,0.8,,7.7,3.2,0.7,12/13,11.0,w/watsoea01.html,31.8,-4.1,.208,-4.5,48,33,-0.4,watsoea01,829,6.1,0.0
.352,,-0.4,-0.079,PG,Maalik Wayns,TOT,-0.4,13.5,.394,1.6,3.5,0.0,,5.0,0.5,0.1,12/13,25.4,w/waynsma01.html,20.7,-5.6,.216,-10.7,27,21,-5.1,waynsma01,202,2.0,-0.3
.347,,-0.5,-0.147,PG,Maalik Wayns,PHI,-0.6,14.2,.356,1.0,2.8,0.0,,1.8,0.7,0.1,12/13,25.6,w/waynsma01.html,18.4,-7.6,.208,-13.3,21,21,-5.7,waynsma01,165,1.7,-0.5
.375,,0.0,.227,PG,Maalik Wayns,LAC,0.1,10.1,.563,4.3,6.3,0.0,,19.5,0.0,0.1,12/13,24.4,w/waynsma01.html,30.9,3.4,.250,0.9,6,21,-2.5,waynsma01,37,3.2,0.2
.517,,1.9,.138,SF,Martell Webster,WAS,3.9,11.1,.601,1.2,12.2,0.6,,13.9,2.7,2.4,12/13,16.9,w/webstma02.html,10.7,1.6,.311,1.5,76,26,-0.1,webstma02,2200,7.4,6.3
.019,,3.3,.179,PF,David West,IND,4.4,12.0,.545,1.6,18.8,2.1,,20.1,6.8,4.7,12/13,24.4,w/westda01.html,16.8,0.9,.312,3.3,73,32,2.4,westda01,2435,12.9,9.1
.195,,5.1,.195,PG,Russell Westbrook,OKC,7.7,13.2,.532,2.6,11.8,0.6,,23.9,4.8,3.9,12/13,32.8,w/westbru01.html,38.4,4.7,.375,5.0,82,24,0.3,westbru01,2861,8.6,11.6
.000,,0.0,.117,PF,D.J. White,BOS,0.1,6.9,.538,0.6,12.0,5.5,,14.7,5.7,0.1,12/13,15.9,w/whitedj01.html,7.5,-3.1,.391,-2.1,12,26,1.1,whitedj01,86,8.9,0.2
.353,,-0.2,.051,SF,James White,NYK,0.1,12.0,.503,1.6,12.0,0.8,,9.1,1.3,0.3,12/13,15.2,w/whiteja02.html,10.3,-2.6,.164,-3.4,57,30,-0.9,whiteja02,435,6.5,0.5
.007,,0.7,.181,C,Chris Wilcox,BOS,1.8,16.0,.725,2.0,17.3,2.7,,15.3,8.1,1.3,12/13,12.1,w/wilcoch01.html,4.2,-0.5,.379,1.2,61,30,1.7,wilcoch01,830,12.8,3.1
.161,,-0.1,.083,SG,Damien Wilkins,PHI,1.0,11.9,.533,1.8,7.8,1.3,,12.5,3.2,0.9,12/13,17.4,w/wilkida02.html,12.9,-1.8,.345,-2.5,61,33,-0.7,wilkida02,1095,5.4,1.9
.398,,3.9,.184,PG,Deron Williams,BRK,9.1,14.5,.574,1.4,8.5,0.8,,20.3,1.2,1.8,12/13,24.4,w/willide01.html,37.5,5.5,.328,3.5,78,28,-2.0,willide01,2842,4.8,10.9
.249,,-0.8,.076,PF,Derrick Williams,MIN,1.0,10.0,.515,1.2,20.6,1.5,,14.5,5.6,2.1,12/13,23.5,w/willide02.html,4.2,-2.1,.346,-3.7,78,21,-1.5,willide02,1916,12.8,3.0
.442,,0.4,.103,SG,Lou Williams,ATL,1.4,13.0,.555,2.0,7.3,0.7,,15.9,0.8,1.0,12/13,23.6,w/willilo02.html,20.4,1.2,.273,-0.5,39,26,-1.7,willilo02,1119,4.1,2.4
.353,,0.3,.063,SF,Marvin Williams,UTA,1.1,10.5,.515,1.1,14.3,1.7,,10.9,3.7,1.1,12/13,15.1,w/willima02.html,6.9,-1.1,.211,-1.4,73,26,-0.3,willima02,1727,8.9,2.3
.289,,0.2,.062,PG,Mo Williams,UTA,1.2,18.0,.519,1.7,7.2,0.5,,14.4,2.0,0.7,12/13,22.3,w/willima01.html,33.2,1.1,.159,-1.4,46,30,-2.5,willima01,1418,4.5,1.8
.545,,-0.1,.035,SF,Reggie Williams,CHA,0.2,11.9,.517,1.7,13.3,0.2,,13.2,2.3,0.1,12/13,19.2,w/willire02.html,18.2,0.0,.159,-3.4,40,26,-3.4,willire02,380,7.7,0.3
.155,,-0.1,.046,SF,Terrence Williams,BOS,-0.1,17.2,.518,1.8,14.4,0.5,,12.3,1.5,0.4,12/13,19.1,w/willite01.html,19.7,-3.2,.216,-3.5,24,25,-0.3,willite01,318,8.2,0.3
.500,,2.2,.086,SF,Metta World Peace,LAL,1.9,9.8,.517,2.5,11.5,1.2,,12.5,4.5,2.6,12/13,17.5,a/artesro01.html,6.9,0.6,.205,1.4,75,33,0.8,artesro01,2530,8.1,4.6
.007,,1.0,.172,C,Brandan Wright,DAL,2.8,7.1,.606,1.2,16.7,5.2,,21.0,8.4,1.3,12/13,19.0,w/wrighbr03.html,5.6,0.5,.238,1.6,64,25,1.1,wrighbr03,1149,12.6,4.1
.000,,0.0,-0.375,SG,Chris Wright,DAL,0.0,33.3,.500,0.0,0.0,0.0,,-1.9,0.0,0.0,12/13,34.2,w/wrighch02.html,0.0,-15.3,.000,-22.1,3,23,-6.8,wrighch02,4,0.0,0.0
.603,,1.5,.132,SF,Dorell Wright,PHI,2.8,8.8,.551,1.8,17.0,1.5,,16.0,2.6,2.1,12/13,18.7,w/wrighdo01.html,13.1,1.5,.235,1.3,79,27,-0.2,wrighdo01,1783,9.6,4.9
.186,,-0.2,.017,SG,Tony Wroten,MEM,-0.2,22.7,.461,1.6,6.6,1.2,,9.3,5.5,0.3,12/13,21.7,w/wroteto01.html,25.2,-3.4,.337,-4.2,35,19,-0.8,wroteto01,272,6.1,0.1
.387,,-0.2,.079,SG,Nick Young,PHI,1.4,7.7,.525,1.3,8.7,0.8,,13.3,1.9,1.0,12/13,21.2,y/youngni01.html,9.7,-0.2,.236,-2.5,59,27,-2.3,youngni01,1411,5.2,2.3
.351,,-0.1,.062,SG,Sam Young,IND,-0.2,16.5,.464,1.2,15.3,0.9,,7.5,4.3,1.1,12/13,13.2,y/youngsa01.html,9.4,-3.8,.291,-2.8,56,27,1.0,youngsa01,693,9.9,0.9
.008,,2.5,.136,PF,Thaddeus Young,PHI,3.7,8.0,.541,2.7,17.2,1.6,,18.2,7.6,3.7,12/13,19.8,y/youngth01.html,8.2,0.2,.196,1.7,76,24,1.6,youngth01,2629,12.3,7.4
.192,,-0.1,-0.047,C,Luke Zeller,PHO,-0.1,0.0,.365,0.0,18.0,0.0,,5.6,1.9,0.0,12/13,19.9,z/zellelu01.html,8.4,-6.2,.000,-10.4,16,25,-4.2,zellelu01,58,9.8,-0.1
.007,,-0.1,.048,C,Tyler Zeller,CLE,0.8,13.1,.486,0.9,16.7,2.8,,11.0,8.7,1.2,12/13,15.9,z/zellety01.html,7.4,-2.7,.281,-2.3,77,23,0.4,zellety01,2033,12.5,2.0
.106,,0.2,.086,SF,Quincy Acy,TOT,0.6,15.4,.520,1.4,19.5,2.5,,10.1,9.5,0.9,13/14,10.1,a/acyqu01.html,4.9,-2.5,.376,-1.1,63,23,1.4,acyqu01,847,14.4,1.5
.357,,0.1,.188,SF,Quincy Acy,TOR,0.1,10.2,.542,3.4,19.2,3.9,,17.2,9.5,0.1,13/14,14.5,a/acyqu01.html,10.1,0.5,.571,4.1,7,23,3.7,acyqu01,61,14.3,0.2
.079,,0.1,.078,SF,Quincy Acy,SAC,0.5,16.0,.518,1.2,19.5,2.4,,9.6,9.5,0.7,13/14,9.8,a/acyqu01.html,4.4,-2.8,.354,-1.5,56,23,1.2,acyqu01,786,14.4,1.3
.000,,0.7,.114,C,Steven Adams,OKC,0.9,22.5,.541,1.7,17.1,3.9,,11.2,14.1,1.9,13/14,11.7,a/adamsst01.html,4.9,-2.1,.735,0.3,81,20,2.4,adamsst01,1197,15.6,2.9
.000,,0.2,.134,PF,Jeff Adrien,TOT,1.6,10.6,.553,1.3,24.8,3.0,,17.4,11.8,1.1,13/14,17.3,a/adrieje01.html,6.8,-1.4,.433,-1.1,53,27,0.3,adrieje01,961,18.2,2.7
.000,,0.2,.170,PF,Jeff Adrien,CHA,0.4,13.6,.559,1.4,24.4,4.6,,14.9,14.5,0.5,13/14,10.6,a/adrieje01.html,4.1,-2.5,.625,0.4,25,27,2.9,adrieje01,256,19.4,0.9
.000,,0.1,.121,PF,Jeff Adrien,MIL,1.2,10.1,.552,1.3,25.0,2.4,,18.4,10.9,0.6,13/14,19.7,a/adrieje01.html,7.7,-0.9,.400,-1.6,28,27,-0.7,adrieje01,705,17.7,1.8
.297,,0.9,.099,SG,Arron Afflalo,ORL,4.3,11.2,.574,0.7,10.2,0.1,,16.0,1.4,1.0,13/14,23.3,a/afflaar01.html,16.9,1.7,.332,-0.6,73,28,-2.3,afflaar01,2552,5.8,5.3
.004,,0.3,.104,C,Alexis Ajinca,NOP,1.2,18.4,.589,1.3,22.7,4.1,,14.6,11.3,0.9,13/14,16.3,a/ajincal01.html,6.6,-1.5,.269,-0.7,56,25,0.8,ajincal01,951,16.9,2.1
.000,,0.3,.178,C,Cole Aldrich,NYK,0.6,19.5,.620,1.3,33.8,8.1,,19.1,12.8,0.6,13/14,13.0,a/aldrico01.html,6.4,-2.6,.492,1.2,46,25,3.8,aldrico01,330,23.0,1.2
.011,,1.5,.144,PF,LaMarcus Aldridge,POR,4.0,7.2,.507,1.3,25.5,1.9,,21.8,7.2,3.5,13/14,29.8,a/aldrila01.html,13.0,-0.4,.253,0.3,69,28,0.7,aldrila01,2498,16.5,7.5
.043,,-0.2,.066,PF,Lavoy Allen,TOT,0.6,12.0,.470,1.1,20.0,2.4,,12.5,11.7,0.9,13/14,14.6,a/allenla01.html,10.1,-3.1,.167,-2.8,65,24,0.3,allenla01,1072,15.7,1.5
.049,,-0.3,.053,PF,Lavoy Allen,PHI,0.4,12.4,.464,1.1,20.0,2.2,,11.9,11.5,0.7,13/14,14.3,a/allenla01.html,10.2,-3.3,.150,-3.2,51,24,0.1,allenla01,960,15.6,1.1
.000,,0.1,.180,PF,Lavoy Allen,IND,0.2,9.4,.521,0.9,20.1,4.1,,17.5,13.7,0.2,13/14,17.3,a/allenla01.html,9.0,-1.7,.294,0.4,14,24,2.2,allenla01,112,17.1,0.4
.569,,1.0,.101,SG,Ray Allen,MIA,2.5,12.4,.590,1.5,11.4,0.4,,12.8,1.6,1.5,13/14,16.8,a/allenra02.html,11.1,1.3,.214,0.1,73,38,-1.2,allenra02,1936,6.7,4.1
.114,,1.4,.100,SG,Tony Allen,MEM,0.5,16.2,.531,3.8,12.0,1.2,,15.6,7.3,2.1,13/14,20.1,a/allento01.html,11.7,-0.1,.293,2.3,55,32,2.4,allento01,1278,9.6,2.7
.097,,0.9,.072,SF,Al-Farouq Aminu,NOP,1.3,13.7,.516,2.1,21.2,1.6,,13.2,7.2,1.8,13/14,14.3,a/aminual01.html,8.4,-1.4,.277,-0.3,80,23,1.0,aminual01,2045,14.1,3.1
.000,,0.0,.024,PF,Lou Amundson,TOT,-0.1,24.8,.446,2.5,17.2,5.0,,9.1,17.3,0.2,13/14,13.9,a/amundlo01.html,4.7,-3.4,.750,-1.3,19,31,2.1,amundlo01,185,17.3,0.1
.000,,0.0,.024,PF,Lou Amundson,NOP,-0.1,24.8,.446,2.5,17.3,5.0,,9.2,17.4,0.2,13/14,14.0,a/amundlo01.html,4.7,-3.4,.750,-1.3,18,31,2.1,amundlo01,184,17.4,0.1
,,0.0,.029,PF,Lou Amundson,CHI,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,13/14,0.0,a/amundlo01.html,0.0,-7.3,,-6.3,1,31,1.0,amundlo01,1,0.0,0.0
.044,,1.3,.205,C,Chris Andersen,MIA,3.8,13.2,.683,1.2,21.7,6.1,,18.5,12.1,2.2,13/14,13.8,a/anderch01.html,2.1,0.1,.615,1.6,72,35,1.5,anderch01,1396,17.1,6.0
.511,,-0.1,.047,SF,Alan Anderson,BRK,0.8,10.4,.525,1.4,9.1,0.5,,9.5,2.7,0.9,13/14,15.9,a/anderal01.html,7.3,-0.8,.243,-2.2,78,31,-1.4,anderal01,1773,5.9,1.7
.490,,-0.3,.039,SG,James Anderson,PHI,0.9,12.2,.530,1.6,11.7,1.0,,10.9,2.7,0.9,13/14,15.9,a/anderja01.html,9.9,-1.2,.148,-2.5,80,24,-1.3,anderja01,2309,7.0,1.9
.463,,0.4,.138,PF,Ryan Anderson,NOP,2.2,5.0,.572,0.7,11.3,0.7,,18.8,9.5,0.1,13/14,22.9,a/anderry01.html,3.6,4.3,.175,-0.1,22,25,-4.5,anderry01,795,10.4,2.3
.282,,0.1,.031,SF,Giannis Antetokounmpo,MIL,0.1,19.4,.518,1.7,16.3,2.6,,10.8,4.6,1.1,13/14,15.0,a/antetgi01.html,12.1,-2.5,.483,-1.8,77,19,0.7,antetgi01,1897,10.2,1.2
.253,,4.2,.172,PF,Carmelo Anthony,NYK,8.1,9.5,.561,1.7,19.4,1.5,,24.4,5.6,2.5,13/14,32.4,a/anthoca01.html,15.8,4.6,.329,3.6,77,29,-1.0,anthoca01,2982,12.3,10.7
.000,,-0.1,.044,C,Joel Anthony,TOT,0.0,7.8,.394,0.8,14.6,5.2,,8.1,9.1,0.2,13/14,9.3,a/anthojo01.html,1.6,-5.7,.250,-4.7,33,31,1.0,anthojo01,186,11.8,0.2
.000,,0.0,.049,C,Joel Anthony,MIA,0.0,12.7,.436,0.0,16.4,9.4,,8.0,7.1,0.0,13/14,10.2,a/anthojo01.html,0.0,-7.3,.333,-6.6,12,31,0.8,anthojo01,37,11.9,0.0
.000,,-0.1,.043,C,Joel Anthony,BOS,0.0,6.5,.384,1.0,14.1,4.1,,8.1,9.6,0.1,13/14,9.1,a/anthojo01.html,1.9,-5.3,.231,-4.2,21,31,1.1,anthojo01,149,11.8,0.1
.582,,0.1,.075,PF,Pero Antic,ATL,0.5,14.5,.545,1.0,18.9,1.0,,11.7,7.2,0.9,13/14,18.6,a/anticpe01.html,9.8,-0.5,.224,-1.4,50,31,-0.9,anticpe01,925,13.1,1.4
.518,,3.6,.141,SF,Trevor Ariza,WAS,4.3,12.3,.590,2.4,16.3,0.6,,15.8,4.1,3.7,13/14,17.8,a/arizatr01.html,10.8,2.3,.226,3.4,77,28,1.1,arizatr01,2723,10.1,8.0
.000,,0.1,.162,C,Hilton Armstrong,GSW,0.1,18.7,.480,2.1,31.0,3.1,,17.0,21.8,0.2,13/14,14.5,a/armsthi01.html,7.1,-2.5,.842,0.6,15,29,3.1,armsthi01,97,26.5,0.3
.156,,-0.2,.029,SF,Darrell Arthur,DEN,-0.5,11.7,.459,1.6,14.7,3.0,,9.4,4.8,1.2,13/14,18.1,a/arthuda01.html,8.0,-3.8,.151,-2.8,68,25,1.0,arthuda01,1161,9.8,0.7
.000,,-0.1,.121,C,Omer Asik,HOU,1.0,19.4,.570,0.7,30.1,2.8,,14.0,12.3,1.5,13/14,13.8,a/asikom01.html,3.8,-3.1,.663,-2.4,48,27,0.7,asikom01,968,21.7,2.4
.462,,1.2,.154,PG,D.J. Augustin,TOT,3.8,13.3,.569,1.5,6.7,0.1,,16.2,0.9,2.4,13/14,22.4,a/augusdj01.html,28.9,2.6,.316,0.4,71,26,-2.2,augusdj01,1939,3.8,6.2
.458,,-0.2,-0.112,PG,D.J. Augustin,TOR,-0.2,25.3,.394,0.6,5.7,0.0,,1.2,0.0,0.0,13/14,19.8,a/augusdj01.html,18.4,-7.4,.250,-11.2,10,26,-3.7,augusdj01,82,2.8,-0.2
.463,,1.4,.166,PG,D.J. Augustin,CHI,4.0,12.8,.574,1.5,6.7,0.1,,16.8,0.9,2.4,13/14,22.5,a/augusdj01.html,29.3,3.1,.318,1.0,61,26,-2.1,augusdj01,1857,3.9,6.4
.000,,0.2,.078,C,Gustavo Ayon,ATL,0.0,20.7,.505,3.0,22.3,1.8,,12.9,11.4,0.7,13/14,14.8,a/ayongu01.html,10.0,-3.2,.196,-0.2,26,28,3.0,ayongu01,429,16.9,0.7
.000,,0.6,.121,PF,Jeff Ayres,SAS,1.0,24.1,.605,0.7,19.2,1.9,,11.1,11.0,1.4,13/14,12.4,p/pendeje02.html,8.6,-1.6,.316,0.5,73,26,2.1,pendeje02,952,15.3,2.4
.900,,-0.1,-0.008,SG,Chris Babb,BOS,-0.1,9.1,.367,2.3,11.5,0.0,,3.7,3.3,0.1,13/14,11.1,b/babbch01.html,3.3,-3.7,.000,-4.4,14,23,-0.7,babbch01,132,7.3,0.0
.617,,0.1,.074,PF,Luke Babbitt,NOP,0.5,8.5,.525,0.8,17.5,1.9,,12.1,4.4,0.2,13/14,17.0,b/babbilu01.html,9.4,0.5,.117,-1.4,27,24,-1.9,babbilu01,473,10.8,0.7
.191,,-0.2,.058,PG,Leandro Barbosa,PHO,0.2,11.4,.506,1.0,9.7,0.8,,11.5,1.5,0.2,13/14,20.0,b/barbole01.html,13.4,-2.2,.298,-3.9,20,31,-1.8,barbole01,368,5.6,0.4
.352,,-0.6,.024,PG,J.J. Barea,MIN,-0.1,15.2,.471,0.9,10.5,0.0,,11.6,1.2,0.9,13/14,23.9,b/bareajo01.html,32.7,-0.9,.152,-3.6,79,29,-2.7,bareajo01,1471,5.7,0.7
