fg2a,gs,fg_pct,pos,fg2,fg3,player,team_id,pts,efg_pct,tov,fta,pf,blk,ft_pct,fg3a,ft,ast,season,fg3_pct,link,fg,orb,fga,g,stl,age,trb,pseudo,fg2_pct,mp,drb
802,22,.436,SF,370,21,Tyreke Evans,NOP,1042,.448,175,310,155,21,.771,95,239,363,13/14,.221,e/evansty01.html,391,76,897,72,84,24,341,evansty01,.461,2028,265
817,77,.545,PF,447,0,Kenneth Faried,DEN,1096,.545,135,311,193,69,.650,3,202,96,13/14,.000,f/farieke01.html,447,238,820,80,70,24,684,farieke01,.547,2178,446
204,5,.415,PG,81,70,Jordan Farmar,LAL,416,.511,95,59,65,8,.746,160,44,199,13/14,.438,f/farmajo01.html,151,20,364,41,38,27,104,farmajo01,.397,912,84
107,8,.435,C,52,12,Vitor Faverani,BOS,164,.476,41,37,74,27,.649,40,24,16,13/14,.300,f/favervi01.html,64,42,147,37,14,25,128,favervi01,.486,488,86
746,73,.522,PF,390,0,Derrick Favors,UTA,970,.522,129,284,236,108,.669,1,190,91,13/14,.000,f/favorde01.html,390,199,747,73,75,22,637,favorde01,.523,2201,438
9,0,.500,SG,5,2,Carrick Felix,CLE,19,.571,4,4,4,0,.750,5,3,4,13/14,.400,f/felixca01.html,7,1,14,7,0,23,6,felixca01,.556,38,5
413,65,.395,PG,178,62,Raymond Felton,NYK,630,.446,129,122,157,27,.721,195,88,365,13/14,.318,f/feltora01.html,240,54,608,65,78,29,197,feltora01,.431,2017,143
62,2,.403,SF,27,0,Landry Fields,TOR,68,.403,11,22,25,3,.636,5,14,20,13/14,.000,f/fieldla01.html,27,15,67,30,10,25,59,fieldla01,.435,322,44
132,0,.391,SG,53,88,Derek Fisher,OKC,425,.512,49,71,157,3,.775,229,55,117,13/14,.384,f/fishede01.html,141,12,361,81,70,39,122,fishede01,.402,1428,110
307,4,.419,SG,139,89,Evan Fournier,DEN,638,.501,100,123,179,7,.756,237,93,112,13/14,.376,f/fournev01.html,228,34,544,76,34,21,202,fournev01,.453,1503,168
377,78,.413,SG,172,189,Randy Foye,DEN,1068,.521,145,185,205,39,.849,498,157,287,13/14,.380,f/foyera01.html,361,36,875,81,67,30,232,foyera01,.456,2485,196
28,0,.410,SG,11,5,Jamaal Franklin,MEM,39,.474,11,2,23,2,1.000,11,2,6,13/14,.455,f/frankja01.html,16,4,39,21,4,22,23,frankja01,.393,161,19
143,0,.471,SG,67,40,Jimmer Fredette,TOT,273,.559,48,21,35,3,.905,84,19,64,13/14,.476,f/fredeji01.html,107,8,227,49,14,24,52,fredeji01,.469,519,44
125,0,.475,SG,58,36,Jimmer Fredette,SAC,241,.566,44,19,28,3,.895,73,17,61,13/14,.493,f/fredeji01.html,94,7,198,41,14,24,45,fredeji01,.464,463,38
18,0,.448,SG,9,4,Jimmer Fredette,CHI,32,.517,4,2,7,0,1.000,11,2,3,13/14,.364,f/fredeji01.html,13,1,29,8,0,24,7,fredeji01,.500,56,6
160,0,.475,C,77,0,Joel Freeland,POR,174,.475,32,29,95,22,.690,2,20,36,13/14,.000,f/freeljo01.html,77,88,162,52,10,26,208,freeljo01,.481,727,120
346,82,.432,PF,176,160,Channing Frye,PHO,910,.535,89,95,245,63,.821,432,78,98,13/14,.370,f/fryech01.html,336,73,778,82,60,30,416,fryech01,.509,2312,343
101,4,.401,SF,49,69,Francisco Garcia,HOU,315,.519,30,19,120,33,.526,193,10,63,13/14,.358,g/garcifr01.html,118,21,294,55,27,32,122,garcifr01,.485,1083,101
353,54,.441,C,157,0,Kevin Garnett,BRK,352,.441,69,47,123,40,.809,3,38,82,13/14,.000,g/garneke01.html,157,60,356,54,43,37,358,garneke01,.445,1109,298
169,0,.381,PG,65,36,Diante Garrett,UTA,248,.449,75,12,75,5,.833,96,10,120,13/14,.375,g/garredi02.html,101,11,265,71,41,25,97,garredi02,.385,1048,86
700,59,.473,C,334,2,Marc Gasol,MEM,859,.474,111,241,150,76,.768,11,185,215,13/14,.182,g/gasolma01.html,336,84,711,59,59,29,424,gasolma01,.477,1970,340
871,60,.480,C,421,4,Pau Gasol,LAL,1041,.482,141,254,124,92,.736,14,187,201,13/14,.286,g/gasolpa01.html,425,124,885,60,27,33,580,gasolpa01,.483,1884,456
982,73,.455,SF,472,65,Rudy Gay,TOT,1457,.483,224,387,171,56,.822,197,318,209,13/14,.330,g/gayru01.html,537,113,1179,73,95,27,437,gayru01,.481,2531,324
276,18,.388,SF,108,22,Rudy Gay,TOR,350,.421,59,88,47,23,.773,59,68,40,13/14,.373,g/gayru01.html,130,29,335,18,28,27,133,gayru01,.391,639,104
706,55,.482,SF,364,43,Rudy Gay,SAC,1107,.508,165,299,124,33,.836,138,250,169,13/14,.312,g/gayru01.html,407,84,844,55,67,27,304,gayru01,.516,1892,220
178,24,.415,SF,79,19,Alonzo Gee,CLE,258,.456,44,61,96,15,.705,58,43,47,13/14,.328,g/geeal01.html,98,35,236,65,39,26,149,geeal01,.444,1020,114
862,80,.424,SF,395,182,Paul George,IND,1737,.490,224,464,198,22,.864,500,401,283,13/14,.364,g/georgpa01.html,577,64,1362,80,151,23,542,georgpa01,.458,2898,478
889,8,.479,PF,429,0,Taj Gibson,CHI,1069,.479,150,281,207,112,.751,7,211,91,13/14,.000,g/gibsota01.html,429,200,896,82,41,28,558,gibsota01,.483,2351,358
369,3,.469,SG,204,90,Manu Ginobili,SAS,838,.541,139,188,128,17,.851,258,160,293,13/14,.349,g/ginobma01.html,294,30,627,68,70,36,202,ginobma01,.553,1550,172
74,0,.486,C,36,0,Rudy Gobert,UTA,104,.486,32,65,57,41,.492,0,32,7,13/14,,g/goberru01.html,36,51,74,45,8,21,155,goberru01,.486,434,104
6,0,.375,SF,3,0,Ryan Gomes,OKC,6,.375,1,0,5,0,,2,0,1,13/14,.000,g/gomesry01.html,3,0,8,5,0,31,4,gomesry01,.500,34,4
126,0,.531,C,69,7,Drew Gooden,WAS,183,.556,17,27,53,7,.889,17,24,15,13/14,.412,g/goodedr01.html,76,37,143,22,10,32,114,goodedr01,.548,395,77
131,0,.455,SG,71,5,Archie Goodwin,PHO,194,.470,44,55,45,11,.673,36,37,20,13/14,.139,g/goodwar01.html,76,25,167,52,20,19,87,goodwar01,.542,533,62
79,0,.343,SG,29,8,Ben Gordon,CHA,99,.380,21,21,18,2,.810,29,17,21,13/14,.276,g/gordobe01.html,37,3,108,19,10,30,27,gordobe01,.367,279,24
559,64,.436,SG,255,101,Eric Gordon,NOP,988,.498,134,223,114,12,.785,258,175,208,13/14,.391,g/gordoer01.html,356,30,817,64,74,25,165,gordoer01,.456,2057,135
839,80,.542,C,454,1,Marcin Gortat,WAS,1068,.542,126,229,201,121,.686,1,157,138,13/14,1.000,g/gortama01.html,455,202,840,81,41,29,767,gortama01,.541,2655,565
179,2,.378,SF,73,43,Danny Granger,TOT,338,.448,46,67,62,17,.940,128,63,41,13/14,.336,g/grangda01.html,116,31,307,41,12,30,133,grangda01,.408,847,102
129,2,.359,SF,49,31,Danny Granger,IND,242,.428,36,53,41,13,.962,94,51,33,13/14,.330,g/grangda01.html,80,24,223,29,9,30,105,grangda01,.380,653,81
50,0,.429,SF,24,12,Danny Granger,LAC,96,.500,10,14,21,4,.857,34,12,8,13/14,.353,g/grangda01.html,36,7,84,12,3,30,28,grangda01,.480,194,21
60,6,.443,C,27,0,Aaron Gray,TOT,65,.443,31,20,64,8,.550,1,11,22,13/14,.000,g/grayaa01.html,27,42,61,37,10,29,111,grayaa01,.450,355,69
3,0,.667,C,2,0,Aaron Gray,TOR,5,.667,4,2,7,0,.500,0,1,3,13/14,,g/grayaa01.html,2,3,3,4,0,29,8,grayaa01,.667,20,5
57,6,.431,C,25,0,Aaron Gray,SAC,60,.431,27,18,57,8,.556,1,10,19,13/14,.000,g/grayaa01.html,25,39,58,33,10,29,103,grayaa01,.439,335,64
187,59,.432,SG,86,132,Danny Green,SAS,618,.562,76,63,107,61,.794,318,50,104,13/14,.415,g/greenda02.html,218,25,505,68,65,26,229,greenda02,.460,1651,204
294,12,.407,SF,132,55,Draymond Green,GSW,511,.467,91,123,231,72,.667,165,82,152,13/14,.333,g/greendr01.html,187,86,459,82,102,23,409,greendr01,.449,1797,323
496,48,.445,SG,244,204,Gerald Green,PHO,1295,.547,145,230,220,42,.848,510,195,122,13/14,.400,g/greenge01.html,448,48,1006,82,70,28,275,greenge01,.492,2330,227
775,82,.412,SF,347,135,Jeff Green,BOS,1382,.469,165,356,180,47,.795,396,283,138,13/14,.341,g/greenje02.html,482,54,1171,82,57,27,380,greenje02,.448,2805,326
150,9,.376,SG,61,41,Willie Green,LAC,273,.452,34,34,96,11,.824,121,28,50,13/14,.339,g/greenwi01.html,102,12,271,55,22,32,78,greenwi01,.407,869,66
1315,80,.528,PF,706,12,Blake Griffin,LAC,1930,.533,224,674,265,51,.715,44,482,309,13/14,.273,g/griffbl01.html,718,192,1359,80,92,24,757,griffbl01,.537,2863,565
42,2,.463,PG,22,3,Jorge Gutierrez,BRK,62,.491,14,12,37,1,.750,12,9,30,13/14,.250,g/gutiejo01.html,25,3,54,15,10,25,22,gutiejo01,.524,244,19
178,12,.391,SF,77,70,Jordan Hamilton,TOT,404,.484,46,51,67,20,.784,198,40,52,13/14,.354,h/hamiljo02.html,147,32,376,60,44,23,194,hamiljo02,.433,1019,162
125,11,.390,SF,54,45,Jordan Hamilton,DEN,266,.478,27,31,31,13,.742,129,23,34,13/14,.349,h/hamiljo02.html,99,23,254,39,31,23,133,hamiljo02,.432,670,110
53,1,.393,SF,23,25,Jordan Hamilton,HOU,138,.496,19,20,36,7,.850,69,17,18,13/14,.362,h/hamiljo02.html,48,9,122,21,13,23,61,hamiljo02,.434,349,52
11,0,.450,C,6,3,Justin Hamilton,TOT,26,.525,4,5,8,0,1.000,9,5,0,13/14,.333,h/hamilju01.html,9,4,20,8,5,23,7,hamilju01,.545,72,3
0,0,,C,0,0,Justin Hamilton,CHA,0,,1,0,0,0,,0,0,0,13/14,,h/hamilju01.html,0,0,0,1,1,23,0,hamilju01,,4,0
11,0,.450,C,6,3,Justin Hamilton,MIA,26,.525,3,5,8,0,1.000,9,5,0,13/14,.333,h/hamilju01.html,9,4,20,7,4,23,7,hamilju01,.545,68,3
194,4,.474,PF,93,0,Tyler Hansbrough,TOR,312,.474,47,185,132,19,.681,2,126,17,13/14,.000,h/hansbty01.html,93,120,196,64,28,28,287,hansbty01,.479,978,167
329,1,.428,SG,164,130,Tim Hardaway,NYK,824,.523,47,128,144,7,.828,358,106,66,13/14,.363,h/hardati02.html,294,19,687,81,44,21,121,hardati02,.498,1875,102
722,73,.456,SG,372,177,James Harden,HOU,1851,.529,265,665,177,29,.866,483,576,446,13/14,.366,h/hardeja01.html,549,61,1205,73,115,24,344,hardeja01,.515,2777,283
329,41,.464,SF,165,59,Maurice Harkless,ORL,592,.525,86,143,140,50,.594,154,85,80,13/14,.383,h/harklma01.html,224,69,483,80,97,20,264,harklma01,.502,1950,195
51,0,.463,C,26,12,Josh Harrellson,DET,93,.537,10,7,44,15,.714,31,5,15,13/14,.387,h/harrejo01.html,38,30,82,32,6,24,76,harrejo01,.510,317,46
107,0,.396,PF,48,34,Al Harrington,WAS,225,.478,34,35,72,0,.771,100,27,28,13/14,.340,h/harrial01.html,82,15,207,34,14,33,80,harrial01,.449,511,65
153,0,.378,PG,65,31,Devin Harris,DAL,315,.439,59,115,72,2,.800,101,92,178,13/14,.307,h/harride01.html,96,8,254,40,28,30,85,harride01,.425,818,77
1,0,.000,SF,0,0,Elias Harris,LAL,0,.000,0,0,0,0,,0,0,1,13/14,,h/harriel01.html,0,1,1,2,1,24,1,harriel01,.000,11,0
50,0,.400,SG,21,7,Manny Harris,LAL,73,.450,9,12,10,1,.833,20,10,11,13/14,.350,h/harrima01.html,28,7,70,9,4,24,34,harrima01,.420,180,27
59,0,.475,PF,29,0,Mike Harris,UTA,84,.475,11,27,36,7,.963,2,26,5,13/14,.000,h/harrimi01.html,29,15,61,20,16,30,33,harrimi01,.492,225,18
590,36,.464,PF,300,32,Tobias Harris,ORL,893,.486,78,244,143,24,.807,126,197,82,13/14,.254,h/harrito02.html,332,88,716,61,41,21,424,harrito02,.508,1850,336
146,18,.507,PF,74,0,Udonis Haslem,MIA,173,.507,24,44,79,15,.568,0,25,13,13/14,,h/hasleud01.html,74,42,146,46,11,33,175,hasleud01,.507,653,133
575,78,.456,C,275,128,Spencer Hawes,TOT,1053,.529,173,152,237,94,.783,308,119,240,13/14,.416,h/hawessp01.html,403,131,883,80,44,25,660,hawessp01,.478,2470,529
383,53,.451,C,183,81,Spencer Hawes,PHI,688,.520,119,101,154,67,.782,203,79,176,13/14,.399,h/hawessp01.html,264,88,586,53,31,25,452,hawessp01,.478,1666,364
192,25,.468,C,92,47,Spencer Hawes,CLE,365,.547,54,51,83,27,.784,105,40,64,13/14,.448,h/hawessp01.html,139,43,297,27,13,25,208,hawessp01,.479,804,165
129,1,.431,C,56,0,Chuck Hayes,TOT,132,.431,33,25,95,12,.800,1,20,35,13/14,.000,h/hayesch01.html,56,69,130,61,34,30,210,hayesch01,.434,754,141
32,1,.438,C,14,0,Chuck Hayes,SAC,33,.438,7,7,18,2,.714,0,5,6,13/14,,h/hayesch01.html,14,20,32,16,11,30,47,hayesch01,.438,179,27
97,0,.429,C,42,0,Chuck Hayes,TOR,99,.429,26,18,77,10,.833,1,15,29,13/14,.000,h/hayesch01.html,42,49,98,45,23,30,163,hayesch01,.433,575,114
752,77,.413,SF,341,85,Gordon Hayward,UTA,1248,.454,212,381,155,40,.816,280,311,400,13/14,.304,h/haywago01.html,426,62,1032,77,110,23,391,haywago01,.453,2800,329
815,77,.433,SG,363,40,Gerald Henderson,CHA,1081,.455,113,309,159,32,.761,115,235,199,13/14,.348,h/hendege02.html,403,31,930,77,51,26,310,hendege02,.445,2461,279
264,5,.417,SF,116,28,Xavier Henry,LAL,432,.458,57,177,79,7,.655,81,116,51,13/14,.346,h/henryxa01.html,144,25,345,43,44,22,114,henryxa01,.439,908,89
638,23,.538,PF,344,0,John Henson,MIL,779,.538,114,177,185,116,.514,1,91,113,13/14,.000,h/hensojo01.html,344,171,639,70,41,23,497,hensojo01,.539,1856,326
749,81,.439,C,329,2,Roy Hibbert,IND,871,.440,148,269,269,182,.770,5,207,91,13/14,.400,h/hibbero01.html,331,202,754,81,29,27,538,hibbero01,.439,2409,336
646,52,.508,PF,332,0,J.J. Hickson,DEN,814,.508,128,290,177,51,.517,8,150,96,13/14,.000,h/hicksjj01.html,332,206,654,69,47,25,632,hicksjj01,.514,1859,426
589,37,.503,PF,298,1,Nene Hilario,WAS,754,.504,117,266,164,47,.583,5,155,153,13/14,.200,h/hilarne01.html,299,65,594,53,64,31,294,hilarne01,.506,1560,229
356,76,.442,PG,177,95,George Hill,IND,781,.519,92,176,158,23,.807,260,142,265,13/14,.365,h/hillge01.html,272,53,616,76,75,27,283,hillge01,.497,2434,230
520,32,.549,PF,286,0,Jordan Hill,LAL,696,.549,75,181,172,64,.685,1,124,54,13/14,.000,h/hilljo01.html,286,194,521,72,29,26,535,hilljo01,.550,1500,341
17,0,.425,SF,10,7,Solomon Hill,IND,47,.513,13,7,19,2,.857,23,6,12,13/14,.304,h/hillso01.html,17,9,40,28,5,22,41,hillso01,.588,226,32
377,61,.393,PG,158,85,Kirk Hinrich,CHI,666,.461,120,125,203,26,.760,242,95,286,13/14,.351,h/hinriki01.html,243,31,619,73,80,33,192,hinriki01,.419,2116,161
377,34,.447,PG,173,30,Jrue Holiday,NOP,487,.480,105,63,92,12,.810,77,51,268,13/14,.390,h/holidjr01.html,203,28,454,34,56,23,142,holidjr01,.459,1143,114
72,0,.736,PF,53,0,Ryan Hollins,LAC,141,.736,29,56,87,31,.625,0,35,8,13/14,,h/holliry01.html,53,31,72,61,9,29,90,holliry01,.736,482,59
2,0,.000,SG,0,0,Scotty Hopson,CLE,1,.000,0,2,0,0,.500,2,1,1,13/14,.000,h/hopsosc01.html,0,0,4,2,1,24,0,hopsosc01,.000,7,0
409,29,.567,C,234,4,Al Horford,ATL,538,.571,64,85,56,44,.682,11,58,76,13/14,.364,h/horfoal01.html,238,66,420,29,27,27,244,horfoal01,.572,958,178
793,71,.591,C,471,2,Dwight Howard,HOU,1297,.593,229,638,240,128,.547,7,349,131,13/14,.286,h/howardw01.html,473,231,800,71,60,28,866,howardw01,.594,2396,635
88,5,.379,SF,35,32,Robbie Hummel,MIN,181,.469,10,16,57,2,.938,89,15,23,13/14,.360,h/hummero01.html,67,35,177,53,16,24,132,hummero01,.398,655,97
459,30,.501,PF,231,0,Kris Humphries,BOS,579,.501,64,144,136,61,.813,2,117,67,13/14,.000,h/humphkr01.html,231,127,461,69,31,28,409,humphkr01,.503,1376,282
918,81,.536,PF,501,23,Serge Ibaka,OKC,1227,.548,123,199,233,219,.784,60,156,85,13/14,.383,i/ibakase01.html,524,224,978,81,39,24,709,ibakase01,.546,2666,485
283,63,.480,SF,158,62,Andre Iguodala,GSW,588,.548,100,132,103,18,.652,175,86,263,13/14,.354,i/iguodan01.html,220,53,458,63,95,30,293,iguodan01,.558,2040,240
448,47,.409,PF,200,37,Ersan Ilyasova,MIL,618,.441,61,130,135,8,.823,131,107,72,13/14,.282,i/ilyaser01.html,237,107,579,55,46,26,342,ilyaser01,.446,1478,235
893,71,.430,PG,409,123,Kyrie Irving,CLE,1478,.480,190,338,163,23,.861,344,291,433,13/14,.358,i/irvinky01.html,532,52,1237,71,108,21,259,irvinky01,.458,2496,207
1,0,.000,SG,0,0,Royal Ivey,OKC,0,.000,0,0,1,0,,1,0,0,13/14,.000,i/iveyro01.html,0,0,2,2,0,32,1,iveyro01,.000,5,1
513,31,.410,PG,223,63,Jarrett Jack,CLE,760,.455,133,149,133,22,.839,185,125,324,13/14,.341,j/jackja01.html,286,22,698,80,56,30,223,jackja01,.435,2252,201
671,36,.440,PG,320,83,Reggie Jackson,OKC,1047,.485,168,177,142,9,.893,245,158,331,13/14,.339,j/jacksre01.html,403,43,916,80,85,23,313,jacksre01,.477,2277,270
12,0,.231,SF,5,1,Stephen Jackson,LAC,15,.250,6,4,11,1,.500,14,2,5,13/14,.071,j/jacksst02.html,6,2,26,9,6,35,10,jacksst02,.417,107,8
22,0,.478,C,11,0,Bernard James,DAL,28,.478,10,11,24,8,.545,1,6,3,13/14,.000,j/jamesbe01.html,11,15,23,30,3,28,42,jamesbe01,.500,146,27
7,1,.222,G-F,2,0,Damion James,SAS,6,.222,1,2,3,1,1.000,2,2,3,13/14,.000,j/jamesda01.html,2,1,9,5,0,26,12,jamesda01,.286,50,11
1047,77,.567,PF,651,116,LeBron James,MIA,2089,.610,270,585,126,26,.750,306,439,488,13/14,.379,j/jamesle01.html,767,81,1353,77,121,29,533,jamesle01,.622,2902,452
16,0,.238,PG,4,1,Mike James,CHI,11,.262,5,2,11,0,.000,5,0,17,13/14,.200,j/jamesmi01.html,5,0,21,11,2,38,7,jamesmi01,.250,77,7
51,0,.315,PF,21,8,Antawn Jamison,LAC,84,.359,7,25,29,3,.720,41,18,7,13/14,.195,j/jamisan01.html,29,9,92,22,9,37,55,jamisan01,.412,248,46
4,1,.500,SG,3,0,Othyus Jeffers,TOT,9,.500,1,4,3,0,.750,2,3,1,13/14,.000,j/jeffeot01.html,3,1,6,6,0,28,9,jeffeot01,.750,47,8
4,1,.600,SG,3,0,Othyus Jeffers,SAS,7,.600,0,2,2,0,.500,1,1,1,13/14,.000,j/jeffeot01.html,3,1,5,4,0,28,6,jeffeot01,.750,34,5
0,0,.000,G,0,0,Othyus Jeffers,MIN,2,.000,1,2,1,0,1.000,1,2,0,13/14,.000,j/jeffeot01.html,0,0,1,2,0,28,3,jeffeot01,,13,3
1361,73,.509,C,697,3,Al Jefferson,CHA,1594,.510,124,277,176,79,.690,15,191,155,13/14,.200,j/jeffeal01.html,700,156,1376,73,67,29,792,jeffeal01,.512,2553,636
353,78,.450,SF,171,123,Richard Jefferson,UTA,831,.544,94,162,168,14,.741,301,120,130,13/14,.409,j/jefferi01.html,294,18,654,82,56,33,219,jefferi01,.484,2213,201
24,0,.381,SG,12,4,John Jenkins,ATL,40,.429,11,4,11,1,1.000,18,4,11,13/14,.222,j/jenkijo01.html,16,3,42,13,1,22,22,jenkijo01,.500,158,19
678,79,.373,PG,269,154,Brandon Jennings,DET,1241,.441,215,321,157,8,.751,457,241,609,13/14,.337,j/jennibr01.html,423,59,1135,80,101,24,244,jennibr01,.397,2728,185
134,0,.471,PF,67,31,Jonas Jerebko,DET,270,.546,43,59,85,6,.729,74,43,39,13/14,.419,j/jerebjo01.html,98,51,208,64,21,26,175,jerebjo01,.500,741,124
546,72,.562,PF,324,20,Amir Johnson,TOR,799,.578,123,143,271,88,.636,66,91,115,13/14,.303,j/johnsam01.html,344,172,612,77,56,26,505,johnsam01,.593,2214,333
87,0,.397,SF,42,43,Chris Johnson,BOS,250,.498,22,43,63,4,.860,127,37,31,13/14,.339,j/johnsch04.html,85,31,214,40,27,23,97,johnsch04,.483,789,66
221,4,.464,SF,121,22,James Johnson,MEM,384,.500,66,90,102,57,.844,87,76,111,13/14,.253,j/johnsja01.html,143,60,308,52,42,26,166,johnsja01,.548,956,106
614,79,.454,SG,300,162,Joe Johnson,BRK,1245,.533,120,195,129,10,.815,404,159,216,13/14,.401,j/johnsjo02.html,462,48,1018,79,47,32,270,johnsjo02,.489,2575,222
66,0,.319,SG,27,9,Orlando Johnson,TOT,100,.358,15,26,26,2,.731,47,19,20,13/14,.191,j/johnsor01.html,36,9,113,45,6,24,55,johnsor01,.409,392,46
55,0,.344,SG,25,8,Orlando Johnson,IND,91,.385,14,22,23,1,.773,41,17,16,13/14,.195,j/johnsor01.html,33,7,96,38,6,24,51,johnsor01,.455,342,44
11,0,.176,SG,2,1,Orlando Johnson,SAC,9,.206,1,4,3,1,.500,6,2,4,13/14,.167,j/johnsor01.html,3,2,17,7,0,24,4,johnsor01,.182,50,2
380,62,.425,SF,177,100,Wesley Johnson,LAL,715,.502,90,77,207,77,.792,271,61,124,13/14,.369,j/johnswe01.html,277,70,651,79,86,26,348,johnswe01,.466,2240,278
4,0,.000,SG,0,0,Darius Johnson-Odom,PHI,0,.000,2,2,3,0,.000,3,0,1,13/14,.000,j/johnsda03.html,0,0,7,3,1,24,2,johnsda03,.000,15,2
14,6,.456,SF,3,28,James Jones,MIA,97,.662,4,11,6,4,.636,54,7,9,13/14,.519,j/jonesja02.html,31,2,68,20,3,33,23,jonesja02,.214,236,21
120,7,.459,PF,61,22,Perry Jones,OKC,216,.519,21,42,62,19,.667,61,28,26,13/14,.361,j/jonespe01.html,83,28,181,62,14,22,114,jonespe01,.508,764,86
17,0,.353,PF,6,0,Solomon Jones,ORL,14,.353,2,4,12,2,.500,0,2,2,13/14,,j/jonesso01.html,6,8,17,11,2,29,16,jonesso01,.353,85,8
611,71,.542,PF,355,31,Terrence Jones,HOU,921,.564,71,195,139,99,.605,101,118,87,13/14,.307,j/joneste01.html,386,162,712,76,53,22,528,joneste01,.581,2078,366
515,82,.676,C,348,0,DeAndre Jordan,LAC,856,.676,123,374,264,203,.428,0,160,74,13/14,,j/jordade01.html,348,331,515,82,80,25,1114,jordade01,.676,2870,783
227,19,.475,SG,114,12,Cory Joseph,SAS,343,.498,43,96,84,14,.823,38,79,114,13/14,.316,j/josepco01.html,126,32,265,68,35,22,107,josepco01,.502,936,75
343,13,.509,C,176,0,Chris Kaman,LAL,404,.509,74,68,93,40,.765,3,52,58,13/14,.000,k/kamanch01.html,176,54,346,39,11,31,229,kamanch01,.513,736,175
852,37,.491,C,419,0,Enes Kanter,UTA,987,.491,144,204,230,42,.730,1,149,75,13/14,.000,k/kanteen01.html,419,222,853,80,28,21,598,kanteen01,.492,2138,376
16,1,.343,SF,8,4,Sergey Karasev,CLE,37,.400,11,10,22,1,.900,19,9,6,13/14,.211,k/karasse01.html,12,0,35,22,3,20,16,karasse01,.500,156,16
229,25,.423,PF,109,48,Ryan Kelly,LAL,472,.488,47,135,147,45,.815,142,110,95,13/14,.338,k/kellyry01.html,157,42,371,59,32,22,219,kellyry01,.476,1312,177
344,62,.473,SF,166,1,Michael Kidd-Gilchrist,CHA,448,.475,60,184,145,39,.614,9,113,52,13/14,.111,k/kiddgmi01.html,167,109,353,62,43,20,324,kiddgmi01,.483,1502,215
155,4,.513,PF,81,1,Andrei Kirilenko,BRK,226,.516,54,119,65,19,.513,5,61,72,13/14,.200,k/kirilan01.html,82,55,160,45,40,32,146,kirilan01,.523,857,91
754,69,.422,PG,351,110,Brandon Knight,MIL,1291,.473,188,323,146,17,.802,338,259,352,13/14,.325,k/knighbr03.html,461,46,1092,72,69,22,255,knighbr03,.466,2400,209
217,71,.475,SG,104,185,Kyle Korver,ATL,850,.626,102,94,147,24,.926,392,87,208,13/14,.472,k/korveky01.html,289,22,609,71,70,32,282,korveky01,.479,2408,260
459,22,.495,C,227,0,Kosta Koufos,MEM,514,.495,67,93,182,71,.645,0,60,39,13/14,,k/koufoko01.html,227,160,459,80,32,24,418,koufoko01,.495,1349,258
15,0,.533,C,8,0,Viacheslav Kravtsov,PHO,20,.533,6,8,7,1,.500,0,4,1,13/14,,k/kravtvi01.html,8,9,15,20,0,26,17,kravtvi01,.533,59,8
13,0,.385,C,5,0,Ognjen Kuzmic,GSW,15,.385,10,11,17,4,.455,0,5,2,13/14,,k/kuzmiog01.html,5,10,13,21,3,23,21,kuzmiog01,.385,92,11
70,0,.394,SG,27,36,Doron Lamb,ORL,191,.506,27,36,54,1,.806,90,29,43,13/14,.400,l/lambdo01.html,63,8,160,53,11,22,49,lambdo01,.386,695,41
362,0,.432,SG,175,88,Jeremy Lamb,OKC,665,.504,61,64,143,26,.797,247,51,115,13/14,.356,l/lambje01.html,263,27,609,78,56,21,189,lambje01,.483,1538,162
60,1,.517,PF,31,0,Carl Landry,SAC,76,.517,9,17,34,1,.824,0,14,5,13/14,,l/landrca01.html,31,15,60,18,3,30,57,landrca01,.517,233,42
99,0,.380,PG,40,12,Shane Larkin,DAL,132,.423,39,25,46,1,.640,38,16,71,13/14,.316,l/larkish01.html,52,11,137,48,26,21,42,larkish01,.404,489,31
604,61,.431,PG,275,72,Ty Lawson,DEN,1090,.475,200,406,113,10,.798,202,324,543,13/14,.356,l/lawsoty01.html,347,40,806,62,100,26,215,lawsoty01,.455,2222,175
9,0,.353,SG,3,3,Ricky Ledo,DAL,19,.441,2,4,2,0,1.000,8,4,2,13/14,.375,l/ledori01.html,6,0,17,11,1,21,2,ledori01,.333,33,2
420,47,.480,SG,223,72,Courtney Lee,TOT,761,.539,73,112,127,28,.884,194,99,115,13/14,.371,l/leeco01.html,295,29,614,79,65,28,187,leeco01,.531,1973,158
131,0,.492,SG,67,23,Courtney Lee,BOS,221,.555,25,22,37,9,.818,52,18,32,13/14,.442,l/leeco01.html,90,8,183,30,20,28,49,leeco01,.511,504,41
289,47,.476,SG,156,49,Courtney Lee,MEM,540,.532,48,90,90,19,.900,142,81,83,13/14,.345,l/leeco01.html,205,21,431,49,45,28,138,leeco01,.540,1469,117
980,67,.523,PF,513,0,David Lee,GSW,1257,.523,152,296,206,26,.780,1,231,147,13/14,.000,l/leeda02.html,513,182,981,69,48,30,643,leeda02,.523,2288,461
78,3,.423,C,33,0,Alex Len,PHO,86,.423,26,31,68,18,.645,0,20,4,13/14,,l/lenal01.html,33,39,78,42,4,20,99,lenal01,.423,362,60
463,65,.522,SF,268,69,Kawhi Leonard,SAS,844,.576,80,126,127,50,.802,182,101,133,13/14,.379,l/leonaka01.html,337,76,645,66,114,22,412,leonaka01,.579,1923,336
